id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1002295510314863679,Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,355983324,Viktoriya,Kreis 2,Wollishofen,47.35081063413115,8.527873679995537,Entire home/apt,,1,4,2023-12-15,1.74,1,0,4,
1002722788517694592,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,425040284,Carina,Kreis 11,Affoltern,47.42545316782515,8.523025943224978,Entire home/apt,73,30,0,,,1,95,0,
1002877261606580558,Rental unit in Zürich · ★New · 1 bedroom · 1 bath,541961785,Tommi,Kreis 8,Mühlebach,47.36143728866152,8.55181779893034,Entire home/apt,93,1,2,2023-12-01,1.54,1,161,2,
1003458880729932334,Rental unit in Zürich · ★4.25 · 1 bedroom · 1 bed · 1.5 shared baths,308889264,Arthur,Kreis 6,Oberstrass,47.37808,8.5469,Private room,,1,4,2023-11-13,2.07,1,0,4,
1003686839375670840,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,529796115,Thomas,Kreis 11,Oerlikon,47.40533689999999,8.5488106,Entire home/apt,167,2,10,2023-12-17,4.41,3,337,10,
1004128997086440339,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths,29812460,Lars,Kreis 6,Unterstrass,47.39004886307229,8.537289728893974,Entire home/apt,,30,0,,,1,126,0,
1004148098822667313,Rental unit in Zürich · 2 bedrooms · 2 beds · 1.5 baths,434204093,Blueground,Kreis 2,Enge,47.3624834,8.526602100000002,Entire home/apt,227,30,0,,,105,319,0,
1004293317279548195,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,3536005,Sophie,Kreis 12,Schwamendingen-Mitte,47.40344641548685,8.559906793658897,Private room,99,1,0,,,1,269,0,
1004417989758418727,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,542294264,Michael,Kreis 3,Sihlfeld,47.37741292149061,8.510700364944771,Private room,,1,3,2023-11-03,1.32,1,0,3,
1004948896087944601,Rental unit in Zürich · ★4.60 · 2 bedrooms · 3 beds · 1 bath,1229459,Swissstay,Kreis 12,Hirzenbach,47.4024610028625,8.584455214451452,Entire home/apt,140,2,5,2023-12-23,2.54,55,267,5,
1005011707517145558,Rental unit in Zürich · 3 bedrooms · 4 beds · 1 bath,1229459,Swissstay,Kreis 12,Hirzenbach,47.402004374837816,8.584552026055132,Entire home/apt,226,2,1,2023-12-09,1,55,263,1,
1005025880834750093,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hirslanden,47.3640042,8.5700933,Entire home/apt,154,30,0,,,105,324,0,
1005106829643992147,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,22789053,Nicole,Kreis 10,Höngg,47.39809205607504,8.51398654282093,Entire home/apt,90,4,0,,,1,15,0,
1005636404061545180,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 2 baths,434204093,Blueground,Kreis 2,Enge,47.3624834,8.526602100000002,Entire home/apt,202,30,0,,,105,333,0,
1005660661486068486,Bed and breakfast in Zürich · ★4.33 · 1 bedroom · 1 bath,535648241,Gabriel,Kreis 6,Oberstrass,47.378657169535316,8.546266229536144,Private room,100,1,3,2023-11-26,2.31,1,61,3,
1005697460379332404,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,451811418,Lukas,Kreis 4,Langstrasse,47.37905790000001,8.5268771,Entire home/apt,219,2,2,2023-11-27,1.50,4,176,2,
1005915243585834364,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 3 baths,66716012,Miki,Kreis 4,Langstrasse,47.3769755,8.5235798,Private room,133,2,1,2023-11-19,0.77,1,87,1,
1006302482054929224,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.36942883273897,8.517627641558647,Entire home/apt,180,1,2,2023-11-14,1.03,4,265,2,
1006317456041578990,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.36850809443205,8.518709598595896,Entire home/apt,151,1,1,2023-11-29,1,4,267,1,
1006326384707651870,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.369640762861074,8.518167132490216,Entire home/apt,151,1,0,,,4,267,0,
1006366905232840791,Rental unit in Zürich · ★4.80 · 2 bedrooms · 4 beds · 1 bath,127306659,Michael,Kreis 3,Alt-Wiedikon,47.364361617668706,8.521251153913557,Entire home/apt,146,4,5,2023-12-13,2.50,2,241,5,
1006368400822869254,Rental unit in Zürich · ★New · Studio · 1 bed · 1.5 baths,33700719,Alina,Kreis 2,Wollishofen,47.35178397425167,8.527683010309918,Private room,100,1,2,2023-11-01,0.97,2,204,2,
1006477425611620041,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,15074724,Andrea,Kreis 5,Gewerbeschule,47.38542,8.52629,Entire home/apt,120,90,0,,,1,363,0,
1007157864915109586,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,129540690,Franziska,Kreis 3,Alt-Wiedikon,47.36087320119459,8.517764769494534,Entire home/apt,102,2,2,2023-12-26,2,1,2,2,
1007212740872868055,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1.5 baths,284744148,Francesco,Kreis 11,Oerlikon,47.40526750000001,8.5525111,Private room,85,2,0,,,1,269,0,
1007218554104331034,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,5278912,Thibaut & Olena,Kreis 3,Alt-Wiedikon,47.3568136053566,8.517340015010276,Entire home/apt,66,5,0,,,1,0,0,
1007285226734233568,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,542852041,Lionel,Kreis 11,Oerlikon,47.41070538472983,8.543104276709496,Entire home/apt,,1,0,,,1,0,0,
1007912862022568877,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,7995364,Julian,Kreis 1,Rathaus,47.371958646382474,8.546025207521124,Entire home/apt,,1,0,,,1,0,0,
1008064777477934109,Serviced apartment in Zürich · ★3.33 · 1 bedroom · 2 beds · 1 bath,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Entire home/apt,105,1,3,2023-12-13,3,5,68,3,
1008070553101720142,Serviced apartment in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Entire home/apt,105,1,2,2023-11-19,1.25,5,85,2,
1008073634795624321,Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Entire home/apt,105,1,0,,,5,57,0,
1008077519526830480,Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,394644638,Marco,Kreis 11,Oerlikon,47.409403,8.541575,Entire home/apt,105,1,0,,,5,86,0,
1008541685627014401,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,397672000,Angelo,Kreis 6,Oberstrass,47.37876906860686,8.545714728534222,Private room,,1,3,2023-12-10,1.48,1,0,3,
1008550014622306301,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,499601837,Jonathan,Kreis 3,Alt-Wiedikon,47.3606208,8.522554,Entire home/apt,85,3,6,2023-12-20,3.05,1,33,6,
1008554312426135196,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath,389884234,Jeremy,Kreis 1,Hochschulen,47.373728064575715,8.546626647950921,Private room,76,20,0,,,1,25,0,
1008734848527280241,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,468683329,Christian,Kreis 9,Albisrieden,47.37467,8.4849,Entire home/apt,94,7,0,,,3,269,0,
1009109318823013307,Rental unit in Zürich · ★New · 3 bedrooms · 3 beds · 2 baths,123896618,Sharedlock,Kreis 10,Höngg,47.40614192953096,8.497376368477486,Entire home/apt,202,7,0,,,24,5,0,
1009118569199946145,Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 1.5 baths,123896618,Sharedlock,Kreis 10,Höngg,47.40595731490232,8.496755561014918,Entire home/apt,110,28,0,,,24,56,0,
1009129996249826873,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1.5 baths,123896618,Sharedlock,Kreis 10,Höngg,47.40430982754474,8.496337067742832,Entire home/apt,,1,0,,,24,0,0,
1009174754790534953,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1.5 baths,1589531,Joyce,Kreis 7,Hottingen,47.364393290488024,8.55614723537205,Entire home/apt,152,10,0,,,1,146,0,
1009202852782564231,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 2 baths,50014387,Claudia,Kreis 1,Rathaus,47.37015940825245,8.544086822030104,Entire home/apt,192,14,0,,,1,364,0,
1009254246749091154,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,173167008,Christian,Kreis 11,Affoltern,47.41430992562371,8.51444908836553,Entire home/apt,120,3,0,,,1,16,0,
1010009592531966925,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 shared bath,543401914,Dauti,Kreis 4,Langstrasse,47.378255486353616,8.520791219871391,Private room,127,1,1,2023-12-03,1,1,264,1,
1010695833999376493,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,1229459,Swissstay,Kreis 7,Hottingen,47.36776629844932,8.551941461929601,Entire home/apt,150,2,1,2023-11-22,0.81,55,70,1,
1010784072066411165,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 2 baths,26716226,Tullio,Kreis 4,Langstrasse,47.37686444076703,8.52072645474878,Entire home/apt,450,1,0,,,1,269,0,
1010988660022891764,Rental unit in Zürich · ★New · 1 bedroom · 3 beds · 1 bath,101390916,Samuel,Kreis 8,Seefeld,47.3614417,8.549858,Entire home/apt,220,2,2,2023-12-09,2,1,81,2,
1011295581909866376,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 2 baths,3000202,Uira,Kreis 5,Escher Wyss,47.387525741264035,8.513832888360575,Entire home/apt,160,15,0,,,1,57,0,
1011400964663293153,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,502567775,Catharina,Kreis 8,Seefeld,47.3572605,8.553345499999999,Entire home/apt,120,2,7,2023-12-17,7,1,5,7,
1011469602867276664,Rental unit in Zürich · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,23561865,Dimi,Kreis 1,City,47.370492398254136,8.532727959181576,Entire home/apt,212,2,13,2023-12-24,7.50,61,20,13,
1012120964702329726,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,376117552,Clautilde,Kreis 1,Rathaus,47.37564207371762,8.544280081987381,Entire home/apt,113,1,20,2023-12-27,10.91,1,152,20,
1012344283253130814,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,529796115,Thomas,Kreis 11,Oerlikon,47.4051891,8.5488198,Entire home/apt,156,1,4,2023-11-22,2.18,3,349,4,
1013494345575015470,Home in Zürich · ★New · 4 bedrooms · 5 beds · 1.5 baths,123896618,Sharedlock,Kreis 9,Altstetten,47.384595875864115,8.47488526211221,Entire home/apt,289,1,0,,,24,189,0,
1013526569001195853,Home in Zürich · ★New · 3 bedrooms · 4 beds · 2 baths,123896618,Sharedlock,Kreis 11,Affoltern,47.412513095353845,8.52009616391565,Entire home/apt,281,1,0,,,24,155,0,
1013531268141209679,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,62386927,Sara,Kreis 9,Altstetten,47.38968973110365,8.48831437526282,Private room,,4,3,2023-12-03,2.31,1,0,3,
1013538890066627439,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,2043886,Marina,Kreis 3,Alt-Wiedikon,47.36096293798571,8.514438093242639,Entire home/apt,98,10,0,,,1,105,0,
1013584589601563807,Home in Zürich · ★New · 4 bedrooms · 4 beds · 3.5 baths,533072895,Maria,Kreis 1,City,47.36790140525514,8.539486945811221,Entire home/apt,1599,1,0,,,2,270,0,
1013591153317372893,Rental unit in Zürich · ★4.54 · 1 bedroom · 1 bed · 1 bath,544081032,Monica,Kreis 11,Oerlikon,47.41112079075652,8.543147572194137,Private room,65,1,13,2023-12-15,7.36,1,133,13,
1013688300243817334,Rental unit in Zürich · ★New · 1 bedroom · 3 beds · 1.5 baths,348327394,Saschja,Kreis 4,Langstrasse,47.37552655523607,8.52850350020274,Entire home/apt,175,2,2,2023-12-10,1.11,4,163,2,
1013727225783715214,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,52961973,Irina,Kreis 2,Wollishofen,47.33627329999999,8.531162,Entire home/apt,119,4,0,,,1,172,0,
1013904706594317847,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,22513551,Luca,Kreis 3,Friesenberg,47.35975802561726,8.498263444801955,Entire home/apt,160,1,0,,,35,0,0,
1014221437967084260,Bed and breakfast in Zürich · ★New · 1 bedroom · 2 beds · 2 baths,544217637,Beat,Kreis 4,Langstrasse,47.37645690000001,8.5205992,Private room,190,1,0,,,1,119,0,
1014519416715423998,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,542371551,Anna,Kreis 3,Sihlfeld,47.37316576452414,8.520098784643972,Entire home/apt,141,5,3,2023-12-16,1.96,1,168,3,
1014586062487873367,Rental unit in Zürich · ★4.0 · 2 bedrooms · 5 beds · 1 bath,541414255,Longstreet,Kreis 4,Langstrasse,47.37748623314779,8.526153217661943,Entire home/apt,169,2,4,2023-12-21,2.55,3,341,4,
1014604472488529464,Rental unit in Zürich · ★New · 1 bedroom · 4 beds · 1 bath,541414255,Longstreet,Kreis 4,Langstrasse,47.377622550032164,8.52779414148724,Entire home/apt,110,1,2,2023-11-19,1.28,3,256,2,
1014891352344372127,Rental unit in Zürich · ★New · 3 bedrooms · 5 beds · 1 bath,36500757,Natalie,Kreis 2,Wollishofen,47.34332948209965,8.535359947063306,Entire home/apt,70,14,0,,,1,58,0,
1015165783613640432,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,498028959,Alyssa,Kreis 2,Enge,47.3528717,8.5271617,Private room,70,30,0,,,1,146,0,
1015274312893537526,Condo in Zürich · ★New · 2 bedrooms · 1 bed · 1.5 baths,9949302,David,Kreis 4,Hard,47.37635774806796,8.516262960852048,Entire home/apt,160,6,0,,,1,269,0,
1015351586863475745,Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 private bath,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,130,1,0,,,5,362,0,
1015386354272842660,Home in Zürich · ★New · 1 bedroom · 1 bed · 2 baths,271200015,Yevheniya,Kreis 9,Altstetten,47.39118,8.48546,Private room,,1,0,,,2,215,0,
1015556266826825255,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 9,Altstetten,47.3933804,8.4728414,Entire home/apt,103,30,0,,,105,354,0,
1015556645273882415,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 9,Altstetten,47.39347,8.47268,Entire home/apt,151,30,0,,,105,263,0,
1015559287001951455,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 9,Altstetten,47.3934656,8.4726818,Entire home/apt,144,30,0,,,105,323,0,
1015685542944686168,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,498410676,Genilda,Kreis 9,Altstetten,47.38703920213872,8.497801083464806,Entire home/apt,110,1,1,2023-11-19,0.77,1,48,1,
1015811749301784365,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,60673302,Antonio,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,140,1,2,2023-12-17,2,2,349,2,
1015811880105348910,Rental unit in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1 bath,60673302,Antonio,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,294,1,3,2023-12-25,3,2,308,3,
1016108498460417981,Rental unit in Zürich · ★5.0 · 1 bedroom · 3 beds · 1 bath,94730641,Алексей,Kreis 4,Werd,47.37115260098649,8.527958563682466,Entire home/apt,95,1,9,2023-12-25,7.11,1,309,9,
1016678397999599865,Rental unit in Zürich · ★4.55 · 1 bedroom · 1 bed · 1 bath,502910612,Heribel,Kreis 4,Langstrasse,47.38017359388187,8.525536372491601,Entire home/apt,145,1,11,2023-12-14,8.25,2,86,11,
1017180158142499649,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,321212544,Reduan,Kreis 12,Schwamendingen-Mitte,47.40391287906077,8.572353711569285,Entire home/apt,101,1,10,2023-12-15,6.52,1,58,10,
1017372655981897731,Rental unit in Zürich · ★New · 1 bedroom · 1 bath,5586614,Monika,Kreis 3,Sihlfeld,47.3707273,8.5234684,Entire home/apt,190,3,0,,,1,268,0,
1017388081622159540,Rental unit in Zürich · ★4.78 · 1 bedroom · 3 beds · 1 bath,19545391,Roman,Kreis 4,Werd,47.37179149908879,8.528929812911167,Entire home/apt,94,1,9,2023-12-18,6.43,1,197,9,
1017602777448628768,Rental unit in Zürich · ★4.75 · 1 bedroom · 3 beds · 1 bath,450211161,Tomas,Kreis 9,Altstetten,47.388484,8.488537899999999,Entire home/apt,84,1,4,2023-11-22,2.86,1,0,4,
1018002205712871998,Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 1.5 baths,18961027,Michael,Kreis 10,Wipkingen,47.396546745632214,8.515410435439431,Entire home/apt,,2,2,2023-12-10,2,1,0,2,
1018055803903900739,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,545031935,Margita,Kreis 7,Hirslanden,47.36372439355276,8.566050170328863,Entire home/apt,,1,0,,,1,0,0,
1018322572672108668,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1.5 baths,339707185,Roshana,Kreis 4,Langstrasse,47.37687971930894,8.526178365370672,Private room,120,1,0,,,1,119,0,
1018595100880439488,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,161323535,Gökhan,Kreis 11,Seebach,47.42687147353074,8.545311262433321,Private room,88,1,0,,,1,71,0,
1018804079251569153,Rental unit in Zürich · ★New · 2 bedrooms · 4 beds · 2.5 baths,15723022,Björn,Kreis 2,Wollishofen,47.35133790774182,8.529608945586018,Entire home/apt,170,90,0,,,1,253,0,
1019395099549040026,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1.5 baths,2913126,Jessica,Kreis 3,Sihlfeld,47.37567,8.50964,Entire home/apt,137,3,0,,,1,33,0,
1019399566006550224,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 7,Hottingen,47.36492399300576,8.556312338864345,Entire home/apt,91,1,7,2023-12-21,4.77,31,85,7,
1019420235442326494,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,545366733,Ella,Kreis 10,Höngg,47.4005273,8.494134299999999,Entire home/apt,,10,0,,,1,67,0,
1019486825379496154,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,494941380,Marco,Kreis 2,Wollishofen,47.3476505,8.5330291,Entire home/apt,151,4,1,2023-11-17,0.73,1,310,1,
1020050647582511342,Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 2 baths,2845833,Rebekka,Kreis 6,Oberstrass,47.38923,8.54604,Entire home/apt,165,6,0,,,1,31,0,
1020113726768661325,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,491534854,Evelyn,Kreis 2,Wollishofen,47.3421451,8.5189497,Private room,90,1,5,2023-12-09,3.85,1,12,5,
1020401715740901794,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,28973739,Louise,Kreis 6,Unterstrass,47.39338968972534,8.540655624729165,Private room,55,6,0,,,1,49,0,
1020801366342273773,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,13222341,Sylwia,Kreis 2,Wollishofen,47.34830426129703,8.533038548520127,Entire home/apt,130,2,0,,,1,5,0,
1020962962359420573,Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath,545736651,Arad,Kreis 7,Fluntern,47.3757799,8.5609874,Entire home/apt,,114,0,,,1,176,0,
1021076254243641936,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,36294895,Dovile,Kreis 9,Albisrieden,47.37138,8.48883,Entire home/apt,136,1,4,2023-12-24,2.61,1,259,4,
1021090223304248655,Rental unit in Zürich · ★4.73 · 1 bedroom · 2 beds · 1 bath,420370006,Kamila,Kreis 8,Weinegg,47.3603454873012,8.5575930184633,Entire home/apt,144,1,11,2023-12-19,8.46,31,253,11,
1021523957746787398,Rental unit in Zürich · ★4.83 · 3 bedrooms · 3 beds · 2 baths,23561865,Dimi,Kreis 7,Hirslanden,47.36096111664896,8.565278768720905,Entire home/apt,203,2,6,2023-12-22,4.29,61,37,6,
1021537454386932693,Rental unit in Zürich · ★New · 1 bedroom · 1 bath,394516021,Miftari,Kreis 3,Alt-Wiedikon,47.36391859852776,8.5201577682056,Entire home/apt,131,3,2,2023-12-10,1.71,1,229,2,
1021870498370485347,Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath,513399188,Ian,Kreis 10,Wipkingen,47.392599632754504,8.526512935672562,Entire home/apt,109,14,0,,,1,3,0,
1022380544170692396,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,56369879,Sergio,Kreis 11,Oerlikon,47.40436601417054,8.551331802781037,Entire home/apt,110,1,0,,,1,44,0,
1022652083600817569,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,345325531,Matthias Obed,Kreis 4,Hard,47.37632565102711,8.515711600335276,Entire home/apt,157,14,0,,,1,56,0,
1022896634414576636,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,371008290,Sonia,Kreis 6,Unterstrass,47.394867141555835,8.544146547201558,Entire home/apt,91,1,2,2023-12-26,1.46,7,42,2,
1022957108219903556,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 2.5 baths,3724660,Martin,Kreis 11,Seebach,47.4187364,8.5574196,Entire home/apt,,3,0,,,1,263,0,
1023260456168477998,Home in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath,228625646,Alexandra,Kreis 10,Höngg,47.40479,8.4832,Private room,42,7,0,,,1,264,0,
1023263434759678141,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,17728523,Mirjam,Kreis 2,Wollishofen,47.342069411582855,8.527821909517193,Entire home/apt,105,3,0,,,1,90,0,
1023595339847225245,Rental unit in Zürich · ★New · 4 bedrooms · 2 beds · 1.5 baths,3069665,Cristian,Kreis 6,Oberstrass,47.38457138298172,8.547981770483878,Entire home/apt,187,1,0,,,1,20,0,
